pp[20,13]	594001	596000
pp[20,14]	596001	598000
pp[20,15]	598001	600000
pp[21,1]	600001	602000
pp[21,2]	602001	604000
pp[21,3]	604001	606000
pp[21,4]	606001	608000
pp[21,5]	608001	610000
pp[21,6]	610001	612000
pp[21,7]	612001	614000
pp[21,8]	614001	616000
pp[21,9]	616001	618000
pp[21,10]	618001	620000
pp[21,11]	620001	622000
pp[21,12]	622001	624000
pp[21,13]	624001	626000
pp[21,14]	626001	628000
pp[21,15]	628001	630000
pp[22,1]	630001	632000
pp[22,2]	632001	634000
pp[22,3]	634001	636000
pp[22,4]	636001	638000
pp[22,5]	638001	640000
pp[22,6]	640001	642000
pp[22,7]	642001	644000
pp[22,8]	644001	646000
pp[22,9]	646001	648000
pp[22,10]	648001	650000
pp[22,11]	650001	652000
pp[22,12]	652001	654000
pp[22,13]	654001	656000
pp[22,14]	656001	658000
pp[22,15]	658001	660000
pp[23,1]	660001	662000
pp[23,2]	662001	664000
pp[23,3]	664001	666000
pp[23,4]	666001	668000
pp[23,5]	668001	670000
pp[23,6]	670001	672000
pp[23,7]	672001	674000
pp[23,8]	674001	676000
pp[23,9]	676001	678000
pp[23,10]	678001	680000
pp[23,11]	680001	682000
pp[23,12]	682001	684000
pp[23,13]	684001	686000
pp[23,14]	686001	688000
pp[23,15]	688001	690000
pp[24,1]	690001	692000
pp[24,2]	692001	694000
pp[24,3]	694001	696000
pp[24,4]	696001	698000
pp[24,5]	698001	700000
pp[24,6]	700001	702000
pp[24,7]	702001	704000
pp[24,8]	704001	706000
pp[24,9]	706001	708000
pp[24,10]	708001	710000
pp[24,11]	710001	712000
pp[24,12]	712001	714000
pp[24,13]	714001	716000
pp[24,14]	716001	718000
pp[24,15]	718001	720000
pp[25,1]	720001	722000
pp[25,2]	722001	724000
pp[25,3]	724001	726000
pp[25,4]	726001	728000
pp[25,5]	728001	730000
pp[25,6]	730001	732000
pp[25,7]	732001	734000
pp[25,8]	734001	736000
pp[25,9]	736001	738000
pp[25,10]	738001	740000
pp[25,11]	740001	742000
pp[25,12]	742001	744000
pp[25,13]	744001	746000
pp[25,14]	746001	748000
pp[25,15]	748001	750000
pp[26,1]	750001	752000
pp[26,2]	752001	754000
pp[26,3]	754001	756000
pp[26,4]	756001	758000
pp[26,5]	758001	760000
pp[26,6]	760001	762000
pp[26,7]	762001	764000
pp[26,8]	764001	766000
pp[26,9]	766001	768000
pp[26,10]	768001	770000
pp[26,11]	770001	772000
pp[26,12]	772001	774000
pp[26,13]	774001	776000
pp[26,14]	776001	778000
pp[26,15]	778001	780000
pp[27,1]	780001	782000
pp[27,2]	782001	784000
pp[27,3]	784001	786000
pp[27,4]	786001	788000
pp[27,5]	788001	790000
pp[27,6]	790001	792000
pp[27,7]	792001	794000
pp[27,8]	794001	796000
pp[27,9]	796001	798000
pp[27,10]	798001	800000
pp[27,11]	800001	802000
pp[27,12]	802001	804000
pp[27,13]	804001	806000
pp[27,14]	806001	808000
pp[27,15]	808001	810000
pp[28,1]	810001	812000
pp[28,2]	812001	814000
pp[28,3]	814001	816000
pp[28,4]	816001	818000
pp[28,5]	818001	820000
pp[28,6]	820001	822000
pp[28,7]	822001	824000
pp[28,8]	824001	826000
pp[28,9]	826001	828000
pp[28,10]	828001	830000
pp[28,11]	830001	832000
pp[28,12]	832001	834000
pp[28,13]	834001	836000
pp[28,14]	836001	838000
pp[28,15]	838001	840000
pp[29,1]	840001	842000
pp[29,2]	842001	844000
pp[29,3]	844001	846000
pp[29,4]	846001	848000
